690,ಶುನಕ ಬೆಂಬತ್ತಿತಲ ಧರ್ಮಜನ ಕಡೆವರಂ |ನಿನಗಂತು ಸಂಗಡಿಗನೊರ್ವನೆಡೆಬಿಡದನ್ ||ಇಣಿಕಿ ನೋಡರದಾರುಮೆನ್ನುವೆಡೆ ಕಾದಿಹನು |ಅಣಕಿಗ ಮನಸ್ಸಾಕ್ಷಿ - ಮಂಕುತಿಮ್ಮ ||
691,ಸುತ್ತಿ ಸುತ್ತುವ ಖಗವ ಗೂಡ ನೆನಪೆಳೆಯುವುದು |ಗೊತ್ತುನೂಲ್ ಪಿಡಿದಿಹುದು ದನವ ಬಯಲಿನಲಿ ||ತತ್ತ್ವವೊಂದರ ಹಿಡಿತಕೊಗ್ಗದಿಹ ಬಾಳೇನು? |ಕಿತ್ತ ಗಾಳಿಯ ಪಟವೊ - ಮಂಕುತಿಮ್ಮ ||
692,ಬರಿಯೋದು ಬರಿವಾದ ಬರಿಬುದ್ಧಿ ದೊರಕಿಸದು |ಪರತತ್ತ್ವವನು; ಬೇಕು ಬೇರೆ ಕಣ್ಣದಕೆ ||ಚಿರದ ಮಮತಾವೇಷ್ಟಿತದ ಪೊರೆಯ ಪರಿದಂದು |ಅರಳ್ವುದರಿವಿನ ಕಣ್ಣು - ಮಂಕುತಿಮ್ಮ ||
693,ಇಂದ್ರಿಯಾತೀತವನು ಪಿಡಿಯಲಿಂದ್ರಿಯಕಳವೆ? |ಇಂದ್ರಧನು ಕೈದೋಟಿ ಕೊಂಕಿಗೆಟಕುವುದೆ? ||ಸಂದೃಶ್ಯವಾತ್ಮವಾತ್ಮಕೆ ಬೇರೆ ಕರಣದಿಂ |ತಂದ್ರಿ ಬಿಡೆ ದೊರೆವುದದು - ಮಂಕುತಿಮ್ಮ ||
694,ಬಂಧನಗಳೆಲ್ಲವನು ದಾಟಿ; ಹೊಳೆ ನೆರೆ ನೀರು |ಸಂಧಿಪುದು ಕಡಲ ನೀರ್ಗಳನ್; ಅಂತು ಜೀವನ್ ||ಇಂದ್ರಿಯದ ಕಟ್ಟುಗಳ ಮೀರ್ದೀಕ್ಷೆಯೋಟದಿಂ |ಸಂದರುಶಿಪನು ಪರನ - ಮಂಕುತಿಮ್ಮ ||
695,ದ್ವಂದ್ವಲೋಕವನಕ್ಷಿಯುಗದೆ ಪೊರೆದು ತ್ರ್ಯಕ್ಷ- |ನೊಂದರಿಂ ಮಾಯೆಯಾಟವ ಮೀರುವಂತೆ ||ಇಂದ್ರಿಯಾತೀತದರ್ಶನಕೆ ಬೇರೊಂದಕ್ಷಿ |ಸಂಧಾನವನು ಗಳಿಸೊ - ಮಂಕುತಿಮ್ಮ ||
696,ಶರನಿಧಿಯನೀಜುವನು; ಸಮರದಲಿ ಕಾದುವನು |ಗುರಿಯೊಂದನುಳಿದು ಪೆರತೊಂದ ನೋಡುವನೆ? ||ಮರೆಯುವನು ತಾನೆಂಬುದನೆ ಮಹಾವೇಶದಲಿ |ನಿರಹಂತೆಯದು ಮೋಕ್ಷ - ಮಂಕುತಿಮ್ಮ ||
697,ಉತ್ತಮತೆಯಿಂತೆಂದು ಮತಿಗೆ ತೋರ್ದೊಡದೇನು? |ವೃತ್ತಿಯೊಳ್ ಅದೂರಿ ಸ್ವಭಾವಾಂಶವಾಗಲ್ ||ಮತ್ತು ಮತ್ತನುವರ್ತಿಸುತ; ಭಂಗವಾದಂದು |ಯತ್ನಿಸಿನ್ನುಂ ಮರಳಿ - ಮಂಕುತಿಮ್ಮ ||
698,ಎಡವದೆಯೆ; ಮೈಗಾಯವಡೆಯದೆಯೆ; ಮಗುವಾರು |ನಡೆಯ ಕಲಿತವನು? ಮತಿನೀತಿಗತಿಯಂತು ||ತಡವರಿಸಿ ಮುಗ್ಗರಿಸಿ ಬಿದ್ದು ಮತ್ತೆದ್ದು ಮೈ- |ದಡವಿಕೊಳುವವರೆಲ್ಲ - ಮಂಕುತಿಮ್ಮ ||
699,ಏಸು ಸಲ ತಪವಗೈದೇಸು ಬನ್ನವನಾಂತು |ಕೌಶಿಕಂ ಬ್ರಹ್ಮರ್ಷಿಪದಕರ್ಹನಾದನ್? ||ಘಾಸಿಪಡುತಿನ್ನೊಮ್ಮೆ ಮತ್ತೊಮ್ಮೆ ಮರಮರಳಿ |ಲೇಸಾಗಿಸಾತ್ಮವನು - ಮಂಕುತಿಮ್ಮ ||
700,ವಾಸನೆ ವಿವೇಚನೆಗಳೆರಡಕಂ ಸಂಘರ್ಷೆ |ಪ್ರಾಚೀನಕಂ ಪೌರುಷಕ್ಕಮಿರುವಂತೆ ||ಆಶಾವಿನಾಶಮುಂ ಧೀಶಕ್ತಿಯುದ್ಭವಮುಮ್ |ಈಶಪ್ರಸಾದದಿಂ - ಮಂಕುತಿಮ್ಮ ||
701,ಎರಡು ಕೋಣೆಗಳ ನೀಂ ಮಾಡು ಮನದಾಲಯದಿ |ಹೊರಕೋಣೆಯಲಿ ಲೋಗರಾಟಗಳನಾಡು ||ವಿರಮಿಸೊಬ್ಬನೆ ಮೌನದೊಳಮನೆಯ ಶಾಂತಿಯಲಿ |ವರಯೋಗಸೂತ್ರವಿದು - ಮಂಕುತಿಮ್ಮ ||
702,ಮನೆಯ ಸಂಸಾರದಲಿ ವಾಸವಿರುತಾಗಾಗ |ನೆನೆದು ನೀಂ ದೇಗುಲಕೆ ಪೋಗಿಬರುವಂತೆ ||ದಿನವೆಲ್ಲ ದೇವಸನ್ನಿಧಿಯೊಳಿರುತಾಗಾಗ |ಮನೆಗೆ ಬರುವನವೊಲಿರು - ಮಂಕುತಿಮ್ಮ ||
703,ಬೇಕು ಜೀವನಯೋಗಕೊಂದು ಬಹುಸೂಕ್ಷ್ಮ ನಯ |ಬೇಕೊಂದು ಜಾಗರೂಕತೆ; ಬುದ್ಧಿಸಮತೆ ||ತಾಕನೊಂದನು ಯೋಗಿ; ನೂಕನೊಂದನು ಜಗದಿ |ಏಕಾಕಿ ಸಹವಾಸಿ - ಮಂಕುತಿಮ್ಮ ||
704,ಸಮತೆಸಂಯಮಶಮಗಳಿಂ ಭವವನೋಲಗಿಸೆ |ಸಮನಿಪುದು ಮತಿಯ ಹದವಾತ್ಮಾನುಭವಕೆ ||ಮಮತೆಯಳಿವಿಂ ಜ್ಞಾನ; ಪಾಂಡಿತ್ಯದಿಂದಲ್ಲ |ಶ್ರಮಿಸಿಳೆಯ ಗಾಣದಲಿ - ಮಂಕುತಿಮ್ಮ ||
705,ಸಂತತದ ಶಿಕ್ಷೆಯಿಂ ದೀರ್ಘದಭ್ಯಾಸದಿಂ- |ದಂತರಂಗದ ಕಡಲು ಶಾಂತಿಗೊಳಲಹುದು ||ಸಂತೃಪ್ತವೃತ್ತಿಯಿಂದೇಕಾಂತಸೇವೆಯಿಂ |ಸಂತಯಿಸು ಚಿತ್ತವನು - ಮಂಕುತಿಮ್ಮ ||
706,ಅರಸಡವಿಗೈದಿದೊಡಮ್; ಅವನಿತ್ತ ಪಾದುಕೆಗ- |ಳೊರೆಯದೊಡಮೆನನಂ; ತಾಂ ವರದಿಯೊರೆದು ||ದೊರೆತನದ ಭಾರವನು ಹೊತ್ತು ದೊರೆಯಾಗದಾ |ಭರತನವೊಲಿರು ನೀನು - ಮಂಕುತಿಮ್ಮ ||
707,ಒಡೆಯನೆಂದೋ ಬಂದು ಕೇಳ್ವನದಕುತ್ತರವ |ಕೊಡಬೇಕು ತಾನೆನುವವೊಲು ಋಜುತೆಯಿಂದ ||ಒಡಲ; ಜಾಣಿನ; ಜೀವಶಕ್ತಿಗಳನೆಲ್ಲವನು |ಮುಡುಪುಕೊಟ್ಟನು ಭರತ - ಮಂಕುತಿಮ್ಮ ||
708,ಒಡರಿಸುವನೆಲ್ಲವನ್; ಅದಾವುದುಂ ತನದಲ್ಲ |ಬಿಡನೊಂದನುಂ ರಾಜ್ಯ ತನದಲ್ಲವೆಂದು ||ನಡೆವಂ ಸ್ವತಂತ್ರದಲಿ ಸಲಿಸುತೆ ವಿಧೇಯತೆಯ |ಕಡುಯೋಗಿ ಭರತನಲ? - ಮಂಕುತಿಮ್ಮ ||
709,ದೊರೆತನದ ಜಟಿಲಗಳ; ಕುಟಿಲಗಳ; ಕಠಿನಗಳ |ಭರತನುಳಿಸಿದನೆ ರಾಮನ ತೀರ್ಪಿಗೆಂದು? ||ಅರಿವಿಗಿಹ ಕರ್ತವ್ಯಭಾರವನು ತಾನರಿತು |ಧುರವ ಧರಿಸಿದನವನು - ಮಂಕುತಿಮ್ಮ ||
710,ಪ್ರತ್ಯಕ್ಷವಿಲ್ಲದಾ ಸ್ವಾಮಿಯಂ ನೆನೆನೆನೆದು |ಸತ್ಯಭಕ್ತಿಯ ಸೇವೆಗೆಯ್ದವಂ ಭರತಂ ||ನಿತ್ಯಜೀವನದಿ ನೀನಾ ನಯವನನುಸರಿಸೊ |ಸ್ವತ್ವದಾಶೆಯ ನೀಗಿ - ಮಂಕುತಿಮ್ಮ ||
711,ಧರೆಯೆ ಕೋಸಲ; ಪರಬ್ರಹ್ಮನೇ ರಘುವರನು |ಭರತನವೊಲನುಪಾಲನಕ್ರಿಯರು ನಾವು ||ಅರಸನೂಳಿಗ ನಮ್ಮ ಸಂಸಾರದಾಡಳಿತ |ಹರುಷದಿ ಸೇವಿಸೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
712,ನಾಸಿಕದೊಳುಚ್ಛ್ವಾಸ ನಿಶ್ವಾಸ ನಡೆವಂತೆ |ಸೂಸುತ್ತಲಿರಲಿ ನಿನ್ನಿರವು ಮಂಗಳವ ||ಆಶಿಸೆದೆ ಸಂಕಲ್ಪಯತ್ನಗಳನಿನಿತುಮಂ |ಸಾಜವಾಗಲಿ ಸಯ್ಪು - ಮಂಕುತಿಮ್ಮ ||
713,ಕಾಯಕವ ಚರಿಪುದಾತ್ಮ ಜುಗುಪ್ಸೆಗೆಡೆಗುಡದೆ |ಆಯತದ ಲೋಕಧರ್ಮಗಳ ಪಾಲಿಪುದು ||ಆಯತಿಗೆ ಬಾಯ್ಬಿಡದೆ ಗತವ ಚಿಂತಿಸದಿಹುದು |ಧ್ಯೇಯವೀ ಸೂತ್ರಗಳು - ಮಂಕುತಿಮ್ಮ ||
714,ಪರಿಮಿತಿಯನರಿತಾಶೆ; ಪರವಶತೆಯಳಿದ ಸುಖ |ವಿರತಿಯೊಡವೆರೆದ ಲೋಕೋದ್ಯೋಗಯುಕ್ತಿ ||ಪರಿಕಿಸುತ ಜೀವಿತವ ಸತ್ಯವನೆ ಪಿಡಿವ ಮತಿ |ವರಗಳೀ ನಾಲ್ಕೆ ವರ - ಮಂಕುತಿಮ್ಮ ||
715,ಕ್ಷಮೆ ದೋಷಿಗಳಲಿ; ಕೆಚ್ಚೆದೆ ವಿಧಿಯ ಬಿರುಬಿನಲಿ |ಸಮತೆ ನಿರ್ಮತ್ಸರತೆ ಸೋಲ್ಗೆಲವುಗಳಲಿ ||ಶಮವ ನೀಂ ಗಳಿಸಲೀ ನಾಲ್ಕು ತಪಗಳೆ ಸಾಕು |ಭ್ರಮೆಯೊ ಮಿಕ್ಕೆಲ್ಲ ತಪ - ಮಂಕುತಿಮ್ಮ ||
716,ಮೃತನ ಸಂಸಾರಕಥೆ ಶವವಾಹಕರಿಗೇಕೆ? |ಸತಿಯು ಗೋಳಿಡಲಿ; ಸಾಲಿಗನು ಬೊಬ್ಬಿಡಲಿ ||ಜಿತಮನದಿ ಚಿತಿಗಟ್ಟಿ ಕೊಂಡೊಯ್ಯುತಿಹರವರು |ಧೃತಿಯ ತಳೆ ನೀನಂತು - ಮಂಕುತಿಮ್ಮ ||
717,ನಿನ್ನ ಹೆಣವನು ನೀನೆ ಹೊತ್ತು ಸಾಗಿಸಬೇಕೊ! |ಅಣ್ಣ ಬಾ ತಮ್ಮ ಬಾ ಎಂದಳುವುದೇಕೋ? ||ನಿನ್ನೊಡಲೆ ಚಿತೆ; ಜಗದ ತಂಟೆಗಳೆ ಸವುದೆಯುರಿ |ಮಣ್ಣೆ ತರ್ಪಣ ನಿನಗೆ - ಮಂಕುತಿಮ್ಮ ||
718,ತನ್ನ ಶಿಲುಬೆಯ ತಾನೆ ಹೊತ್ತನಲ ಗುರು ಯೇಸು? |ನಿನ್ನ ಕರ್ಮದ ಹೊರೆಯ ಬಿಡದೆ ನೀನೆ ಹೊರು ||ಖಿನ್ನನಾಗದೆ ತುಟಿಯ ಬಿಗಿದು ಶವಭಾರವನು |ಬೆನ್ನಿನಲಿ ಹೊತ್ತು ನಡೆ - ಮಂಕುತಿಮ್ಮ ||
719,ತಲೆಪಾಗಿನೊಳಕೊಳಕ; ಪಂಚೆನಿರಿಯೊಳಹರಕ |ತಿಳಿಸುವೆಯ ರಜಕಗಲ್ಲದೆ ಲೋಗರಿಂಗೆ? ||ಅಳಲುದುಗುಡಗಳ ನಿನ್ನೊಳಗೆ ಬಯ್ತಿಡದೆ ನೀ- |ನಿಳೆಗೆ ಹರಡುವುದೇಕೊ? - ಮಂಕುತಿಮ್ಮ ||
720,ಹೊಸತನವೆ ಬಾಳು; ಹಳಸಿಕೆಯೆಲ್ಲ ಸಾವು ಬಿಡು |ರಸವು ನವನವತೆಯಿಂದನುದಿನವು ಹೊಮ್ಮಿ ||ಹಸನೊಂದು ನುಡಿಯಲ್ಲಿ ನಡೆಯಲ್ಲಿ ನೋಟದಲಿ |ಪಸರುತಿರೆ ಬಾಳ್ ಚೆಲುವು - ಮಂಕುತಿಮ್ಮ ||
721,ಮೆರೆಯುವುವು ನೂರಾರು ಮೈಮೆಗಳು ಸೃಷ್ಟಿಯಲಿ |ಧರಣಿಯವು; ಗಗನದವು; ಮನುಜಯತ್ನದವು ||ಪಿರಿದೆಂಬೆನವುಗಳೊಳು ಧರುಮವರಿತವನೊಲುಮೆ |ಅರಿವುಳ್ಳೊಲುಮೆ ಪಿರಿದು - ಮಂಕುತಿಮ್ಮ ||
722,ಚೆಲುವುನಗುವುಗಳ ಕಂಡವನ ಕಣ್ಣರಳುವುದು |ಅಳುವುನೋವುಗಳ ಕಂಡೊದ್ದೆಯಾಗುವುದು ||ಇಳೆಯ ದನಿಗವನೆದೆಯೊಳೊಪ್ಪು ಮರುದನಿಯಹುದು |ಶಿಲೆಯಲ್ಲ ಯೋಗಿಯೆದೆ - ಮಂಕುತಿಮ್ಮ ||
723,ಸ್ವಸ್ಥತೆಯ ಕದಲಿಸದ ಜಗದಾಸ್ಥೆಯೊಂದು ಗುಣ |ಆಸ್ಥೆಯನು ಕುಂದಿಸದ ತಾಟಸ್ಥ್ಯವೊಂದು ||ನಷ್ಟಲಾಭಂಗಳಲಿ ಲಘುಹಾಸ್ಯನಯವೊಂದು |ಸ್ವಸ್ತಿಗಾವಶ್ಯಕವೊ - ಮಂಕುತಿಮ್ಮ ||
724,ಸ್ಮಿತವಿರಲಿ ವದನದಲಿ; ಕಿವಿಗೆ ಕೇಳಿಸದಿರಲಿ |ಹಿತವಿರಲಿ ವಚನದಲಿ; ಋತವ ಬಿಡದಿರಲಿ ||ಮಿತವಿರಲಿ ಮನಸಿನುದ್ವೇಗದಲಿ; ಭೋಗದಲಿ |ಅತಿ ಬೇಡವೆಲ್ಲಿಯುಂ - ಮಂಕುತಿಮ್ಮ ||
725,ಕಡಲ್ಗಳೊಂದಾದೊಡಂ; ಪೊಡವಿ ಹಬೆಯಾದೊಡಂ |ಬಿಡದಿರೊಳನೆಮ್ಮದಿಯ; ಬಿಡು ಗಾಬರಿಕೆಯ ||ಕಡಲ ನೆರೆ ತಗ್ಗುವುದು; ಪೊಡವಿ ಧೂಳಿಳಿಯುವುದು |ಗಡುವಿರುವುದೆಲ್ಲಕಂ - ಮಂಕುತಿಮ್ಮ ||
726,ನಲಿಸುವೊಲಿಸುವ; ಕೆಣಕಿ ಕಾಡಿಸುವ; ಮುಳಿಯಿಸುವ |ಕೆಳೆ ನಂಟು ಹಗೆ ಕಲಹ ಕುಹಕದೋಲೆಗಳಂ ||ಹಲಬರಿಗೆ ಹಂಚಿ ಬಾರೆಂದು ವಿಧಿ ನೇಮಿಸಿಹ |ಇಳೆಯಂಚೆಯಾಳು ನೀಂ - ಮಂಕುತಿಮ್ಮ ||
727,ಓಲೆಕಾರನಿಗೇಕೆ ಬರೆದ ಸುದ್ದಿಯ ಚಿಂತೆ? |ಓಲೆಗಳನವರವರಿಗೈದಿಸಿರೆ ಸಾಕು ||ಸಾಲಗಳೊ; ಶೂಲಗಳೊ; ನೋವುಗಳೊ; ನಗುವುಗಳೊ! |ಕಾಲೋಟವವನೂಟ - ಮಂಕುತಿಮ್ಮ ||
728,ನಗು; ಮನದಿ ಲೋಗರ ವಿಕಾರಂಗಳನು ನೋಡಿ |ಬಿಗಿ ತುಟಿಯ; ದುಡಿವಂದು ನೋವಪಡುವಂದು ||ಪೊಗು; ವಿಶ್ವಜೀವನದ ಜೀವಾಂತರಂಗದಲಿ |ನಗುನಗುತ ಬಾಳ್; ತೆರಳು - ಮಂಕುತಿಮ್ಮ ||
729,ಎಡರು ತೊಡರೆನಲೇಕೆ? ಬಿಡಿಸು ಮತಿಗಾದನಿತ |ದುಡಿ ಕೈಯಿನಾದನಿತು; ಪಡು ಬಂದ ಪಾಡು ||ಬಿಡು ಮಿಕ್ಕುದನು ವಿಧಿಗೆ; ಬಿಡದಿರುಪಶಾಂತಿಯನು |ಬಿಡುಗಡೆಗೆ ದಾರಿಯದು - ಮಂಕುತಿಮ್ಮ ||
730,ಹಕ್ಕಿ ಮುನ್ನರಿಯುವುದೆ ತನ್ನ ಪಯಣದ ತೆರನ? |ಇಕ್ಕುವರದಾರದನು ಕರೆದು ತಿರುಪೆಯನು? |ರೆಕ್ಕೆ ಪೋದಂತಲೆದು; ಸಿಕ್ಕಿದುದನುಣ್ಣುವುದು |ತಕ್ಕುದಾ ವ್ರತ ನಿನಗೆ - ಮಂಕುತಿಮ್ಮ ||
731,ಏನೊ ಕಣ್ಣನು ಪಿಡಿವುದೇನೊ ದಿಗಿಲಾಗಿಪುದು |ಏನನೋ ನೆನೆದು ಸರ್ರೆಂದು ಹಾರುವುದು ||ಬಾನೊಳಾಡುವ ಹಕ್ಕಿಗಿದುವೆ ನಿತ್ಯಾನುಭವ |ನೀನದನು ಮೀರಿಹೆಯ? - ಮಂಕುತಿಮ್ಮ ||
732,ಆವ ಕಡೆ ಹಾರುವುದೊ! ಆವ ಕಡೆ ತಿರುಗುವುದೊ! |ಆವಾಗಳಾವಕಡೆಗೆರಗುವುದೊ ಹಕ್ಕಿ! ||ನಾವುಮಂತೆಯೆ ಸೃಷ್ಟಿಕೃತ್ರಿಮದ ಕೈಗೊಂಬೆ |ಜೀವಮಾರ್ಗವನೂಹ್ಯ - ಮಂಕುತಿಮ್ಮ ||
733,ಮಾವುಸಸಿಯನು ನೆಟ್ಟು ಬೇವುಣಲು ಸಿದ್ಧನಿರು |ಭೂವಿಷಯದಿಂದ ರಸ ಮಾರ್ಪಡುವುದುಂಟು ||ಆ ವಿವರ ನಿನಗೇಕೆ? ತೋಟದೊಡೆಯನಿಗಿರಲಿ |ಸೇವಕನು ನೀನಲ್ತೆ? - ಮಂಕುತಿಮ್ಮ ||
734,ಸೈನಿಕನು ನೀನು; ಸೇನಾಧಿಪತಿಯೆಲ್ಲಿಹನೊ! |ಆಣತಿಯ ಕಳುಹುತಿಹನದನು ನೀನರಿತು ||ಜಾಣಿನಧಟಿಂ ಪೋರು; ಸೋಲುಗೆಲವವನೆಣಿಕೆ |ಕಾಣಿಸದನಾಳ್ಕೆಯದು - ಮಂಕುತಿಮ್ಮ ||
735,ನಾಯಕನಿಗಿರಲಿ ರಣವಿಜಯ ಪರಿಭವ ಗಣನೆ |ಆಯವದರಿಂ ಭಟನ ಸತ್ತ್ವಶಿಕ್ಷಣಕೆ ||ಸ್ವೀಯ ಸತ್ತ್ವವಿಕಾಸ ನಿಜಶಕ್ತಿಯಭ್ಯಾಸ |ಶ್ರೇಯಸಿಗೆ ಸೋಪಾನ - ಮಂಕುತಿಮ್ಮ ||
736,ಕಾಯಕವ ಚರಿಸುತ್ತ; ಮಾನಸವ ಸಯ್ತಿಡುತ |ಆಯಸಂಬಡಿಸದವೊಲಂತರಾತ್ಮನನು ||ಮಾಯೆಯೊಡನಾಡುತ್ತ; ಬೊಮ್ಮನನು ಭಜಿಸುತ್ತ |ಆಯುವನು ಸಾಗಿಸೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
737,ಎಂದಿಗಾನುಂ ನಿನ್ನ ಪೂರ್ವಋಣಗಳ ಲೆಕ್ಕ |ನೊಂದಬೇಕೆಂದಿರ್ದೊಡಿಂದೆ ಮೊದಲನಿಡು ||ಅಂದಿಸಿಕೊ ಹೆರರೆನಿಪರನು ಹೃದಯವಿಸ್ತರದೆ |ಹೊಂದು ವಿಶ್ವಾತ್ಮತೆಯ - ಮಂಕುತಿಮ್ಮ ||
738,ತನಗೆ ಬಾರದ ಲಾಭ ತನಯಂಗೆ ಬಂದಾಗ |ಜನಕನ್ ಅದು ತನದೆಂದು ಸಂತಸಿಪ ತೆರದಿ ||ಜನದೊಳಾರ್ಗಾವ ಸೊಗವಾದೊಡಂ ತನದೆನ್ನು- |ತನುಭವಿಪನೋ ಜ್ಞಾನಿ - ಮಂಕುತಿಮ್ಮ ||
739,ತನ್ನ ಮನದಾಟಗಳ ತಾನೆ ನೋಡುತ ನಗುವ |ತನ್ನೊಳಗೆ ತಾನಿರ್ವರಾದವೊಲು ಬಾಳ್ವ ||ಚಿನ್ಮಾತ್ರವನು ಬೇರೆ ಬಗೆದು ಜಾನಿಪ ಚತುರ |ಧನ್ಯತೆಯ ಕಂಡವನು - ಮಂಕುತಿಮ್ಮ ||
740,ಜೀವನವದೊಂದು ಕಲೆ; ಕಲೆಯ ಕಲಿಸುವುದೆಂತು? |ಸಾವಿರದ ನಿಯಮ ಯುಕ್ತಿಗಳನೊರೆದೊಡೆಯುಂ ||ಆವುದೋ ಕುಶಲತೆಯದೊಂದಿರದೆ ಜಯವಿರದು |ಆ ವಿವರ ನಿನ್ನೊಳಗೆ - ಮಂಕುತಿಮ್ಮ ||
741,ತಲೆ ಕೊಡವ ತಳೆದಿರಲು; ಕೈ ಕತ್ತಿ ಪಿಡಿದಿರಲು |ಬಳುಕು ಹಗ್ಗದ ಮೇಲೆ ತಾನಡಿಯನಿಡುತ ||ಕೆಲ ಬಲಕೆ ಬೀಳದೆ ಮುನ್ನಡೆವ ಡೊಂಬನುಪಾಯ |ಕಲೆಯೆ ಜೀವನಯೋಗ - ಮಂಕುತಿಮ್ಮ ||
742,ಬಹುವಿದ್ಯೆ ಬಹುತರ್ಕ ಬಹುನೇಮ ಬೇಕಿಲ್ಲ |ವಹಿಸೆ ಜೀವನಭರವನದು ಹಗುರೆನಿಪವೊಲ್ ||ಸಹನೆ ಸಮರಸಭಾವವಂತಃಪರೀಕ್ಷೆಗಳು |ವಿಹಿತವಾತ್ಮದ ಹಿತಕೆ - ಮಂಕುತಿಮ್ಮ ||
743,ಎಲ್ಲ ನಾಶನವೆಲ್ಲಕಾಲವಶವಾದೊಡಂ |ಕ್ಷುಲ್ಲಕನು ನರನಾದೊಡಂ ಕಾಲನಿದಿರೊಳ್ ||ಉಲ್ಲಾಸವೇ ಧರ್ಮ; ಕೊಲ್ಲಿಪನೆ ಬೆಳೆಯಿಪನು |ಹುಲ್ಲೊಣಗಿ ಬೆಳೆವುದಲ? - ಮಂಕುತಿಮ್ಮ ||
744,ಅಣಗಿದ್ದು ಬೇಸಗೆಯೊಳ್; ಎದ್ದು ಮಳೆ ಕರೆದಂದು |ಗುಣಿಯೆನದೆ ತಿಟ್ಟೆನದೆ ಸಿಕ್ಕಿದೆಡೆ ಬೆಳೆದು ||ಉಣಿಸನೀವನು ದನಕೆ; ತಣಿವನೀವನು ಜಗಕೆ |ಗುಣಶಾಲಿ ತೃಣಸಾಧು - ಮಂಕುತಿಮ್ಮ ||
745,ಪರಹಿತದ ಮಾತಿರಲಿ; ಪರರಿನೇ ಜೀವಿಪನು |ನರಜಂತು; ಪಶು ಪಕ್ಷಿ ಕೀಟ ಮೀನ್ಗಳವೋಲ್ ||ಪರರಿನೆಳಸದದೇನನುಂ ಪರರಿಗುಪಕರಿಪ |ತರುಜನ್ಮವಲ ಪುಣ್ಯ! - ಮಂಕುತಿಮ್ಮ ||
746,ನೆರಳನಿನಿತನು ಕೊಡುವ; ದಣಿವನಿನಿತನು ಕಳೆವ |ತಿರೆಯ ಪಯಣದ ಹೊರೆಯನಿನಿತು ಸುಳುವೆನಿಪಾ ||ತರುವಾಗಿ ಮನೆಯೊಳಗೊ ಹೊರಗೊ ನೀಂ ಬೆಳೆಯುತಿರೆ |ಪರಮಧರ್ಮವದೆಲವೊ - ಮಂಕುತಿಮ್ಮ ||
747,ಅವರೆಷ್ಟು ಧನವಂತರ್; ಇವರೆಷ್ಟು ಬಲವಂತರ್ |ಅವರೆಷ್ಟು ಯಶವಂತರ್ ಎನುವ ಕರುಬಿನಲಿ ||ಭವಿಕ ನಿನಗೆಷ್ಟಿಹುದೊ ಮರೆತು ನೀಂ ಕೊರಗುವುದು |ಶಿವನಿಗೆ ಕೃತಜ್ಞತೆಯೆ? - ಮಂಕುತಿಮ್ಮ ||
748,ಅನ್ನವುಣುವಂದು ಕೇಳ್; ಅದನು ಬೇಯಿಸಿದ ನೀರ್ |ನಿನ್ನ ದುಡಿತದ ಬೆಮರೊ; ಪೆರರ ಕಣ್ಣೀರೋ? ||ತಿನ್ನು ನೀಂ ಜಗಕೆ ತಿನಲಿತ್ತನಿತ; ಮಿಕ್ಕೂಟ |ಜೀರ್ಣಿಸದ ಋಣಶೇಷ - ಮಂಕುತಿಮ್ಮ ||
749,ಪರಮಲಾಭವ ಗಳಿಸೆ ಜೀವಿತವ್ಯಾಪಾರ- |ಕಿರಬೇಕು ಮೂಲಧನವದು ತತ್ತ್ವದೃಷ್ಟಿ ||ಚಿರಲಾಭ ಜಗದಾತ್ಮಲೀಲಾವಿಹಾರಸುಖ |ಧರೆಯ ಸುಖ ಮೇಲ್ಬಡ್ಡಿ - ಮಂಕುತಿಮ್ಮ ||
750,ಮುಳುಗದಿರು; ಜೀವನದ ತೆರೆಯ ಮೇಲೀಜುತಿರು |ಒಳಿತನಾಗಿಸು; ಕೊಡುತ ಕೊಳುತ ಸಂತಸವ ||ಕಳವಳಂಬಡದೆ ನಡೆ ಕಡೆಯ ಕರೆ ಬಂದಂದು |ಮಿಳಿತನಿರು ವಿಶ್ವದಲಿ - ಮಂಕುತಿಮ್ಮ ||
751,ಲೋಕವೆಲ್ಲವು ಚಿತ್ರವಿಂದ್ರಜಾಲದ ಕೃತ್ಯ |ಸಾಕೆನದೆ ಬೇಕೆನದೆ ನೋಡು ನೀನದನು ||ತಾಕಿಸದಿರಂತರಾತ್ಮಂಗಾವಿಚಿತ್ರವನು |ಹಾಕು ವೇಷವ ನೀನು - ಮಂಕುತಿಮ್ಮ ||
752,ಭೋಜನದಿ ಪರಮಭೋಜನ ಪರಬ್ರಹ್ಮರಸ |ಯಾಚಿಸಲ್ಕೇನಿರ್ಪುದದನುಂಡ ಬಳಿಕ? ||ತ್ಯಾಜಕ ತ್ಯಾಗ ಸಂತ್ಯಾಜ್ಯ ಭೇದಗಳಿರದೆ |ರಾಜ ನೀಂ ಜಗಕೆಲ್ಲ - ಮಂಕುತಿಮ್ಮ ||
